Number of training circuits: 6   Number of validation circuits: 18   Number of test circuits: 19   Number of parameters in model: 130
Epoch: 200   train/loss: 2.2867   valid/loss: 7.7119   train/acc: 0.3333   valid/acc: 0.1111
Epoch: 400   train/loss: 1.729   valid/loss: 6.9169   train/acc: 0.1667   valid/acc: 0.2222
Epoch: 600   train/loss: 1.9736   valid/loss: 7.163   train/acc: 0.1667   valid/acc: 0.2778
Epoch: 800   train/loss: 2.0804   valid/loss: 8.0195   train/acc: 0.1667   valid/acc: 0.2222
Epoch: 1000   train/loss: 1.6647   valid/loss: 8.0142   train/acc: 0.5   valid/acc: 0.1111
Epoch: 1200   train/loss: 1.6534   valid/loss: 7.485   train/acc: 0.1667   valid/acc: 0.1111
Epoch: 1400   train/loss: 1.8595   valid/loss: 7.5919   train/acc: 0.0   valid/acc: 0.1667
Epoch: 1600   train/loss: 1.7607   valid/loss: 8.5308   train/acc: 0.3333   valid/acc: 0.2778
Epoch: 1800   train/loss: 1.5092   valid/loss: 8.5367   train/acc: 0.5   valid/acc: 0.2222
Epoch: 2000   train/loss: 1.831   valid/loss: 8.9257   train/acc: 0.3333   valid/acc: 0.2222
Epoch: 2200   train/loss: 1.5886   valid/loss: 9.5161   train/acc: 0.6667   valid/acc: 0.3333
Epoch: 2400   train/loss: 1.6468   valid/loss: 9.1125   train/acc: 0.3333   valid/acc: 0.3333
Epoch: 2600   train/loss: 1.8607   valid/loss: 8.4864   train/acc: 0.3333   valid/acc: 0.2778
Epoch: 2800   train/loss: 1.5463   valid/loss: 8.2866   train/acc: 0.5   valid/acc: 0.3333
Epoch: 3000   train/loss: 1.5481   valid/loss: 8.5323   train/acc: 0.5   valid/acc: 0.2778
Epoch: 3200   train/loss: 1.6313   valid/loss: 8.2254   train/acc: 0.3333   valid/acc: 0.3333
Epoch: 3400   train/loss: 1.668   valid/loss: 8.6331   train/acc: 0.6667   valid/acc: 0.4444
Epoch: 3600   train/loss: 1.3713   valid/loss: 8.2734   train/acc: 0.3333   valid/acc: 0.4444
Epoch: 3800   train/loss: 1.4551   valid/loss: 8.2317   train/acc: 0.6667   valid/acc: 0.4444
Epoch: 4000   train/loss: 2.2137   valid/loss: 7.9117   train/acc: 0.0   valid/acc: 0.4444
Epoch: 4200   train/loss: 1.2925   valid/loss: 7.8869   train/acc: 0.5   valid/acc: 0.5
Epoch: 4400   train/loss: 1.5555   valid/loss: 7.9994   train/acc: 0.5   valid/acc: 0.3889
Epoch: 4600   train/loss: 1.3664   valid/loss: 8.2287   train/acc: 0.3333   valid/acc: 0.3333
Epoch: 4800   train/loss: 1.6042   valid/loss: 8.468   train/acc: 0.6667   valid/acc: 0.3889
Epoch: 5000   train/loss: 1.8889   valid/loss: 8.5993   train/acc: 0.1667   valid/acc: 0.3889
Epoch: 5200   train/loss: 1.7612   valid/loss: 8.5317   train/acc: 0.5   valid/acc: 0.3889
Epoch: 5400   train/loss: 1.4843   valid/loss: 8.3513   train/acc: 0.5   valid/acc: 0.3333
Epoch: 5600   train/loss: 1.4121   valid/loss: 8.2312   train/acc: 0.5   valid/acc: 0.3333
Epoch: 5800   train/loss: 1.2242   valid/loss: 7.8497   train/acc: 0.6667   valid/acc: 0.3889
Epoch: 6000   train/loss: 1.4099   valid/loss: 8.0562   train/acc: 0.6667   valid/acc: 0.3889
Epoch: 6200   train/loss: 1.42   valid/loss: 8.2831   train/acc: 0.5   valid/acc: 0.3889
Epoch: 6400   train/loss: 1.3936   valid/loss: 8.2344   train/acc: 0.8333   valid/acc: 0.3889
Epoch: 6600   train/loss: 1.8551   valid/loss: 8.0156   train/acc: 0.0   valid/acc: 0.2778
Epoch: 6800   train/loss: 1.6534   valid/loss: 8.5118   train/acc: 0.5   valid/acc: 0.3333
Epoch: 7000   train/loss: 0.9785   valid/loss: 8.0276   train/acc: 0.6667   valid/acc: 0.3333
Epoch: 7200   train/loss: 1.6856   valid/loss: 8.2453   train/acc: 0.5   valid/acc: 0.3333
Epoch: 7400   train/loss: 1.7959   valid/loss: 7.7929   train/acc: 0.3333   valid/acc: 0.3333
Epoch: 7600   train/loss: 1.544   valid/loss: 7.6662   train/acc: 0.6667   valid/acc: 0.3333
Epoch: 7800   train/loss: 1.5361   valid/loss: 7.9857   train/acc: 0.6667   valid/acc: 0.3333
Epoch: 8000   train/loss: 1.5489   valid/loss: 7.7379   train/acc: 0.0   valid/acc: 0.3333
Epoch: 8200   train/loss: 1.504   valid/loss: 7.5222   train/acc: 0.5   valid/acc: 0.3333
Epoch: 8400   train/loss: 1.2394   valid/loss: 7.7601   train/acc: 0.0   valid/acc: 0.3333
Epoch: 8600   train/loss: 1.4415   valid/loss: 7.76   train/acc: 0.5   valid/acc: 0.3333
Number of training circuits: 6   Number of validation circuits: 18   Number of test circuits: 19   Number of parameters in model: 130
Epoch: 200   train/loss: 1.1772   valid/loss: 6.3912   train/acc: 0.8333   valid/acc: 0.1667
Epoch: 400   train/loss: 1.2132   valid/loss: 5.305   train/acc: 0.6667   valid/acc: 0.4444
Epoch: 600   train/loss: 1.1204   valid/loss: 5.4005   train/acc: 0.6667   valid/acc: 0.3333
Epoch: 800   train/loss: 0.5928   valid/loss: 6.7455   train/acc: 1.0   valid/acc: 0.5
Epoch: 1000   train/loss: 0.4807   valid/loss: 6.1269   train/acc: 1.0   valid/acc: 0.2778
Epoch: 1200   train/loss: 0.6839   valid/loss: 6.3716   train/acc: 0.8333   valid/acc: 0.4444
Epoch: 1400   train/loss: 0.4713   valid/loss: 6.0529   train/acc: 1.0   valid/acc: 0.3333
Epoch: 1600   train/loss: 0.3714   valid/loss: 7.0158   train/acc: 1.0   valid/acc: 0.5556
Epoch: 1800   train/loss: 0.2921   valid/loss: 5.4916   train/acc: 1.0   valid/acc: 0.5
Epoch: 2000   train/loss: 0.4832   valid/loss: 7.0084   train/acc: 1.0   valid/acc: 0.3889
Epoch: 2200   train/loss: 0.334   valid/loss: 6.7901   train/acc: 1.0   valid/acc: 0.3333
Epoch: 2400   train/loss: 0.3982   valid/loss: 5.9452   train/acc: 1.0   valid/acc: 0.3333
Epoch: 2600   train/loss: 0.4672   valid/loss: 6.4156   train/acc: 1.0   valid/acc: 0.3889
Epoch: 2800   train/loss: 0.2601   valid/loss: 6.9799   train/acc: 1.0   valid/acc: 0.3889
