Number of training circuits: 6   Number of validation circuits: 18   Number of test circuits: 19   Number of parameters in model: 130
Epoch: 200   train/loss: 1.4458   valid/loss: 5.7272   train/acc: 0.8333   valid/acc: 0.3333
Epoch: 400   train/loss: 1.1447   valid/loss: 5.6094   train/acc: 0.8333   valid/acc: 0.4444
Epoch: 600   train/loss: 1.1534   valid/loss: 5.4913   train/acc: 0.8333   valid/acc: 0.4444
Epoch: 800   train/loss: 1.0983   valid/loss: 5.5046   train/acc: 0.8333   valid/acc: 0.4444
Epoch: 1000   train/loss: 0.9361   valid/loss: 5.5309   train/acc: 0.8333   valid/acc: 0.4444
Epoch: 1200   train/loss: 0.8563   valid/loss: 5.5637   train/acc: 0.8333   valid/acc: 0.3889
Epoch: 1400   train/loss: 0.7172   valid/loss: 5.7055   train/acc: 0.8333   valid/acc: 0.3333
Epoch: 1600   train/loss: 0.7051   valid/loss: 5.8531   train/acc: 0.8333   valid/acc: 0.3333
Epoch: 1800   train/loss: 0.6588   valid/loss: 5.9701   train/acc: 0.8333   valid/acc: 0.3333
Epoch: 2000   train/loss: 0.5661   valid/loss: 5.9899   train/acc: 1.0   valid/acc: 0.3333
Epoch: 2200   train/loss: 0.519   valid/loss: 5.9509   train/acc: 1.0   valid/acc: 0.2778
Epoch: 2400   train/loss: 0.5685   valid/loss: 5.8478   train/acc: 1.0   valid/acc: 0.2778
Epoch: 2600   train/loss: 0.435   valid/loss: 5.9721   train/acc: 1.0   valid/acc: 0.2778
Epoch: 2800   train/loss: 0.3865   valid/loss: 6.0117   train/acc: 1.0   valid/acc: 0.2778
Epoch: 3000   train/loss: 0.3027   valid/loss: 6.1927   train/acc: 1.0   valid/acc: 0.2778
Epoch: 3200   train/loss: 0.2877   valid/loss: 6.0667   train/acc: 1.0   valid/acc: 0.2778
Epoch: 3400   train/loss: 0.2905   valid/loss: 6.0639   train/acc: 1.0   valid/acc: 0.2778
Epoch: 3600   train/loss: 0.3025   valid/loss: 6.1267   train/acc: 1.0   valid/acc: 0.2778
Epoch: 3800   train/loss: 0.3219   valid/loss: 6.1948   train/acc: 1.0   valid/acc: 0.2778
Epoch: 4000   train/loss: 0.2092   valid/loss: 6.2395   train/acc: 1.0   valid/acc: 0.2778
Epoch: 4200   train/loss: 0.2304   valid/loss: 6.3563   train/acc: 1.0   valid/acc: 0.2778
Epoch: 4400   train/loss: 0.2364   valid/loss: 6.0656   train/acc: 1.0   valid/acc: 0.2778
Epoch: 4600   train/loss: 0.2546   valid/loss: 6.113   train/acc: 1.0   valid/acc: 0.2778
Epoch: 4800   train/loss: 0.2021   valid/loss: 6.2449   train/acc: 1.0   valid/acc: 0.2778
Epoch: 5000   train/loss: 0.3181   valid/loss: 6.3201   train/acc: 1.0   valid/acc: 0.2778
Epoch: 5200   train/loss: 0.2449   valid/loss: 6.189   train/acc: 1.0   valid/acc: 0.2778
Epoch: 5400   train/loss: 0.2059   valid/loss: 6.1001   train/acc: 1.0   valid/acc: 0.2778
Epoch: 5600   train/loss: 0.2582   valid/loss: 6.3205   train/acc: 1.0   valid/acc: 0.2778
Epoch: 5800   train/loss: 0.2268   valid/loss: 6.1265   train/acc: 1.0   valid/acc: 0.2778
Epoch: 6000   train/loss: 0.233   valid/loss: 6.1892   train/acc: 1.0   valid/acc: 0.2778
Epoch: 6200   train/loss: 0.2845   valid/loss: 6.1728   train/acc: 1.0   valid/acc: 0.2778
Epoch: 6400   train/loss: 0.2424   valid/loss: 6.3185   train/acc: 1.0   valid/acc: 0.2778
Epoch: 6600   train/loss: 0.1847   valid/loss: 6.3148   train/acc: 1.0   valid/acc: 0.2778
Epoch: 6800   train/loss: 0.2471   valid/loss: 6.2666   train/acc: 1.0   valid/acc: 0.2778
Epoch: 7000   train/loss: 0.2148   valid/loss: 6.3412   train/acc: 1.0   valid/acc: 0.2778
Epoch: 7200   train/loss: 0.2447   valid/loss: 6.4704   train/acc: 1.0   valid/acc: 0.2778
Epoch: 7400   train/loss: 0.3664   valid/loss: 6.2193   train/acc: 1.0   valid/acc: 0.2778
Epoch: 7600   train/loss: 0.1577   valid/loss: 6.2193   train/acc: 1.0   valid/acc: 0.3889
Epoch: 7800   train/loss: 0.1825   valid/loss: 6.1576   train/acc: 1.0   valid/acc: 0.3889
Epoch: 8000   train/loss: 0.2029   valid/loss: 6.1185   train/acc: 1.0   valid/acc: 0.3889
Epoch: 8200   train/loss: 0.1672   valid/loss: 6.1806   train/acc: 1.0   valid/acc: 0.3889
Epoch: 8400   train/loss: 0.1133   valid/loss: 6.1294   train/acc: 1.0   valid/acc: 0.3889
Epoch: 8600   train/loss: 0.1531   valid/loss: 6.1007   train/acc: 1.0   valid/acc: 0.3889
Epoch: 8800   train/loss: 0.2093   valid/loss: 6.1689   train/acc: 1.0   valid/acc: 0.3889
Epoch: 9000   train/loss: 0.2228   valid/loss: 6.1743   train/acc: 1.0   valid/acc: 0.3889
Epoch: 9200   train/loss: 0.1884   valid/loss: 6.1844   train/acc: 1.0   valid/acc: 0.3889
Epoch: 9400   train/loss: 0.2093   valid/loss: 6.2567   train/acc: 1.0   valid/acc: 0.3889
Epoch: 9600   train/loss: 0.1912   valid/loss: 6.1716   train/acc: 1.0   valid/acc: 0.3889
Epoch: 9800   train/loss: 0.1861   valid/loss: 6.185   train/acc: 1.0   valid/acc: 0.3889
Epoch: 10000   train/loss: 0.2361   valid/loss: 6.2654   train/acc: 1.0   valid/acc: 0.3889
Test accuracy: 0.15789473684210525
Number of training circuits: 7   Number of validation circuits: 22   Number of test circuits: 25   Number of parameters in model: 133
Epoch: 200   train/loss: 0.4721   valid/loss: 9.6546   train/acc: 1.0   valid/acc: 0.3636
Epoch: 400   train/loss: 0.3524   valid/loss: 9.5564   train/acc: 1.0   valid/acc: 0.3636
Epoch: 600   train/loss: 0.3354   valid/loss: 11.7323   train/acc: 1.0   valid/acc: 0.3636
Epoch: 800   train/loss: 0.3909   valid/loss: 12.5711   train/acc: 1.0   valid/acc: 0.3636
Epoch: 1000   train/loss: 0.3807   valid/loss: 11.5855   train/acc: 1.0   valid/acc: 0.3636
Epoch: 1200   train/loss: 0.2926   valid/loss: 11.9356   train/acc: 1.0   valid/acc: 0.3636
Epoch: 1400   train/loss: 0.2982   valid/loss: 11.3661   train/acc: 1.0   valid/acc: 0.3636
Epoch: 1600   train/loss: 0.23   valid/loss: 12.4089   train/acc: 1.0   valid/acc: 0.3636
Epoch: 1800   train/loss: 0.2927   valid/loss: 12.297   train/acc: 1.0   valid/acc: 0.3636
Epoch: 2000   train/loss: 0.2033   valid/loss: 12.654   train/acc: 1.0   valid/acc: 0.3636
Epoch: 2200   train/loss: 0.1885   valid/loss: 12.7216   train/acc: 1.0   valid/acc: 0.3636
Epoch: 2400   train/loss: 0.2715   valid/loss: 12.5255   train/acc: 1.0   valid/acc: 0.3636
Epoch: 2600   train/loss: 0.2893   valid/loss: 12.4391   train/acc: 1.0   valid/acc: 0.3636
